fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%,shots_on_target_ratio,goal_conversion_rate,duel_win_ratio,tackle_success_rate,goal_involvement,cards_total,cards_per_90,fouls_per_90,cards_per_foul,duel_foul_ratio,avg_rating_last_4,avg_goals_last_4,avg_assists_last_4,goal_involvement_last_4,form_index,performance_variance,aggression_index_norm,form_index_team,control_index,opponent,aggression_index_norm_opp,cards_per_90_team,fouls_per_90_team,form_index_team_opp,control_index_opp,cards_per_90_team_opp,fouls_per_90_team_opp,agg_diff,form_diff,control_diff,is_defensive,expected_foul_pressure,expected_card_risk
leeds vs tottenham,leeds,250,Joël Piroe,F,11,6.9,0.0,0,1.0,1.0,8.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,2.0,6.0,1.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.375,0.0,0.0,0.0,3.8249999999999997,0.12250000000000011,0.40942928039702237,-0.019999999999999962,0.45279128197264407,tottenham,0.5611780692425855,3,12.0,0.0,0.3094357674970548,0,0,-0.15174878884556314,-0.019999999999999962,0.14335551447558925,0,0.0,0.0
arsenal vs west ham,west ham,253,Alphonse Aréola,G,90,6.3,0.0,0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,3.78,0.0,0.6387724252017912,-0.6,0.24915064227793773,arsenal,0.570168183071409,0,14.0,1.225,0.5965649810940544,0,0,0.06860424213038219,-1.8250000000000002,-0.3474143388161167,0,0.0,0.0
everton vs west ham,west ham,253,Alphonse Aréola,G,90,6.5,0.0,0,0.0,0.0,31.0,5.6,0.0,1.0,0.0,0.0,0,0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,3.84,0.01999999999999995,0.8263027295285359,-0.6499999999999999,0.3871101077689736,everton,0.2738058312655088,3,7.0,-0.2749999999999999,0.41720313343262144,0,0,0.5524968982630272,-0.375,-0.030093025663647854,0,0.0,0.0
west ham vs crystal palace,west ham,253,Alphonse Aréola,G,90,5.9,0.0,0,0.0,0.0,35.0,8.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.233333333333333,0.0,0.0,0.0,3.7399999999999998,0.09333333333333324,0.7401002894954509,0.12,0.4980007159797736,crystal palace,0.1536781430934657,3,5.0,-0.06000000000000005,0.38130175045381054,0,0,0.5864221464019852,0.18000000000000005,0.11669896552596304,0,0.0,0.0
burnley vs liverpool,liverpool,280,Alisson,G,90,6.6,0.0,0,0.0,0.0,22.0,4.4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.3555077117695713,-0.09999999999999998,0.765154514110586,burnley,0.3837882547559968,3,9.0,-0.09999999999999998,0.11438891605776423,0,0,-0.028280542986425516,0.0,0.6507655980528217,0,0.0,0.0
crystal palace vs liverpool,liverpool,280,Alisson,G,90,8.0,0.0,0,0.0,0.0,44.0,16.7,0.0,0.0,0.0,1.0,0,0,1.0,1.0,38.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,4.38,0.9800000000000005,0.3314236364520995,-0.20000000000000007,0.6541072022309846,crystal palace,0.37310449407223606,1,10.0,0.4,0.20679017317760773,0,0,-0.04168085762013657,-0.6000000000000001,0.4473170290533769,0,0.0,0.0
liverpool vs arsenal,liverpool,280,Alisson,G,90,7.3,0.0,0,0.0,0.0,47.0,17.9,0.0,0.0,0.0,0.0,0,0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,4.38,0.49000000000000027,0.23858101277456112,-0.17499999999999993,0.418344674823281,arsenal,0.41022044808861086,2,10.0,0.45999999999999996,0.42118342735995606,0,0,-0.17163943531404974,-0.6349999999999999,-0.0028387525366750377,0,0.0,0.0
liverpool vs bournemouth,liverpool,280,Alisson,G,90,6.3,0.0,0,0.0,0.0,38.0,12.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,4.2299999999999995,0.5766666666666668,0.20357733664185276,0.20000000000000007,0.47328045432869903,bournemouth,0.40791287565481116,2,10.0,0.08000000000000007,0.32899024175202185,0,0,-0.2043355390129584,0.12,0.14429021257667718,0,0.0,0.0
liverpool vs everton,liverpool,280,Alisson,G,90,6.9,0.0,0,0.0,0.0,42.0,13.9,0.0,0.0,0.0,1.0,0,0,2.0,2.0,33.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.125,0.0,0.0,0.0,4.2749999999999995,0.5091666666666667,0.4655362558588365,0.30000000000000004,0.44902034889882786,everton,0.44257355547678134,3,10.0,-0.24,0.3238212599298418,0,0,0.022962700382055168,0.54,0.12519908896898607,0,0.0,0.0
newcastle vs liverpool,liverpool,280,Alisson,G,90,6.6,0.0,0,0.0,0.0,34.0,7.8,0.0,0.0,0.0,1.0,0,0,1.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.775,0.0,0.0,0.0,4.065,0.1824999999999999,0.7450213145002228,0.6200000000000001,0.3733630390692584,newcastle,0.8518403639371384,3,17.0,-0.07999999999999996,0.2732196679355099,0,0,-0.10681904943691556,0.7000000000000001,0.1001433711337485,0,0.0,0.0
brentford vs aston villa,brentford,281,Caoimhin Kelleher,G,90,7.2,0.0,0,0.0,0.0,26.0,3.9,0.0,0.0,0.0,0.0,1,0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,4.32,0.0,0.429661312089156,0.2,0.15543979962622237,aston villa,0.35424012885812545,2,9.0,-0.09999999999999998,0.635049550112341,0,0,0.07542118323103053,0.3,-0.47960975048611865,0,0.0,0.0
brentford vs chelsea,brentford,281,Caoimhin Kelleher,G,90,8.2,0.0,0,0.0,0.0,26.0,4.4,1.0,0.0,0.0,0.0,0,0,1.0,1.0,17.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,7.699999999999999,0.0,0.0,0.0,4.619999999999999,0.49999999999999956,0.6179019671305788,0.15000000000000002,0.2868568944881532,chelsea,0.3507769112607822,2,9.0,0.4,0.5809542432399969,0,0,0.26712505586979657,-0.25,-0.2940973487518437,0,0.0,0.0
brentford vs manchester city,brentford,281,Caoimhin Kelleher,G,90,6.6,0.0,0,0.0,0.0,29.0,6.4,0.0,0.0,0.0,1.0,0,0,1.0,1.0,22.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,4.3999999999999995,0.653333333333333,0.44287442943356936,-0.20000000000000007,0.2878772742024407,manchester city,0.1796939619520265,2,6.0,-0.09999999999999998,0.6729158276278695,0,0,0.2631804674815429,-0.10000000000000009,-0.3850385534254288,0,0.0,0.0
brentford vs manchester united,brentford,281,Caoimhin Kelleher,G,90,8.2,0.0,0,0.0,0.0,29.0,4.9,0.0,0.0,0.0,0.0,0,0,1.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.549999999999999,0.0,0.0,0.0,4.529999999999999,0.6233333333333329,0.6429556106975463,0.07500000000000007,0.3224426097462747,manchester united,0.4117038875103391,2,10.0,-0.09999999999999998,0.37679678959783675,0,0,0.23125172318720716,0.17500000000000004,-0.054354179851562046,0,0.0,0.0
fulham vs brentford,brentford,281,Caoimhin Kelleher,G,90,5.6,0.0,0,0.0,0.0,41.0,12.3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.1499999999999995,0.0,0.0,0.0,4.289999999999999,1.636666666666666,0.553234996783384,0.09999999999999998,0.450204253243665,fulham,0.5354425144747726,4,11.0,-0.19999999999999996,0.4029189276554253,0,0,0.0177924823086113,0.29999999999999993,0.04728532558823967,0,0.0,0.0
nottingham forest vs brentford,brentford,281,Caoimhin Kelleher,G,90,6.2,0.0,0,0.0,0.0,28.0,3.9,0.0,0.0,0.0,0.0,0,0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6499999999999995,0.0,0.0,0.0,3.9899999999999993,1.2366666666666664,0.6994911353256374,0.039999999999999925,0.34514059239190126,nottingham forest,0.2031982354563,1,7.0,-0.09999999999999998,0.4181113253290693,0,0,0.49629289986933744,0.1399999999999999,-0.07297073293716805,0,0.0,0.0
sunderland vs brentford,brentford,281,Caoimhin Kelleher,G,90,6.2,0.0,0,0.0,0.0,41.0,10.7,0.0,0.0,0.0,0.0,0,0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.550000000000001,0.0,0.0,0.0,3.93,1.2899999999999998,0.5350575809632883,0.0,0.34108042030439756,sunderland,0.4984639016897083,3,11.0,-0.38,0.3868162935166771,0,0,0.03659367927357998,0.38,-0.045735873212279565,0,0.0,0.0
liverpool vs arsenal,liverpool,284,Joe Gomez,D,11,7.0,0.0,0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0,0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.2,0.0,0.23858101277456112,-0.17499999999999993,0.418344674823281,arsenal,0.41022044808861086,2,10.0,0.45999999999999996,0.42118342735995606,0,0,-0.17163943531404974,-0.6349999999999999,-0.0028387525366750377,0,0.0,0.0
liverpool vs bournemouth,liverpool,284,Joe Gomez,D,19,6.5,0.0,0,0.0,0.0,7.0,0.4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.05,0.125,0.20357733664185276,0.20000000000000007,0.47328045432869903,bournemouth,0.40791287565481116,2,10.0,0.08000000000000007,0.32899024175202185,0,0,-0.2043355390129584,0.12,0.14429021257667718,0,0.0,0.0
bournemouth vs wolves,wolves,285,Ki-Jana Hoever,M,35,6.6,0.0,0,0.0,0.0,7.0,0.30000000000000004,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.8560104769782191,-1.5,0.26686645082325283,bournemouth,0.5873541034831359,2,13.0,0.15000000000000002,0.46772800006487064,0,0,0.2686563734950832,-1.65,-0.2008615492416178,0,0.0,0.0
sunderland vs wolves,wolves,285,Ki-Jana Hoever,D,23,6.5,0.0,0,1.0,1.0,14.0,1.7,0.0,1.0,0.0,0.0,0,0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.0,3.9299999999999997,0.0049999999999999645,0.4576905095839178,-0.8999999999999999,0.42265910336208967,sunderland,0.053182480601835426,0,5.0,0.32000000000000006,0.2954615431857452,0,0,0.4045080289820824,-1.22,0.12719756017634448,0,0.0,0.0
wolves vs manchester city,wolves,285,Ki-Jana Hoever,M,73,6.3,0.0,0,0.0,0.0,22.0,2.4,2.0,1.0,0.0,0.0,0,0,2.0,7.0,11.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0,0.0,0.0,0.0,0.0,6.466666666666666,0.0,0.0,0.0,3.8799999999999994,0.023333333333333352,0.5463459537340911,0.040000000000000036,0.38427080799180624,manchester city,0.23610421836228287,2,7.0,0.96,0.5356517927591459,0,0,0.3102417353718082,-0.9199999999999999,-0.15138098476733963,0,0.0,0.0
burnley vs liverpool,liverpool,289,Andrew Robertson,D,52,6.9,0.0,0,1.0,1.0,52.0,23.4,0.0,0.0,0.0,0.0,0,0,2.0,4.0,45.0,1.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,4.14,0.0,0.3555077117695713,-0.09999999999999998,0.765154514110586,burnley,0.3837882547559968,3,9.0,-0.09999999999999998,0.11438891605776423,0,0,-0.028280542986425516,0.0,0.6507655980528217,0,0.0,0.0
chelsea vs liverpool,liverpool,289,Andrew Robertson,D,35,6.6,0.0,0,0.0,0.0,14.0,1.3,1.0,1.0,0.0,0.0,0,0,1.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.05,0.04500000000000021,0.29387923904052937,-0.09999999999999998,0.36558191256097017,chelsea,0.28124847954069965,0,9.0,0.09999999999999998,0.4868931569317025,0,0,0.012630759499829725,-0.19999999999999996,-0.12131124437073232,0,0.0,0.0
liverpool vs bournemouth,liverpool,289,Andrew Robertson,D,31,6.3,0.0,0,0.0,0.0,9.0,0.5,0.0,0.0,0.0,0.0,0,0,1.0,3.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0,0.0,0.0,3.96,0.0900000000000001,0.20357733664185276,0.20000000000000007,0.47328045432869903,bournemouth,0.40791287565481116,2,10.0,0.08000000000000007,0.32899024175202185,0,0,-0.2043355390129584,0.12,0.14429021257667718,0,0.0,0.0
burnley vs liverpool,liverpool,290,Virgil van Dijk,D,90,8.2,0.0,0,0.0,0.0,105.0,98.7,1.0,1.0,1.0,1.0,0,0,10.0,11.0,94.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0,0.0,1.0,0.0,0.09090909090909091,8.2,0.0,0.0,0.0,4.919999999999999,0.0,0.3555077117695713,-0.09999999999999998,0.765154514110586,burnley,0.3837882547559968,3,9.0,-0.09999999999999998,0.11438891605776423,0,0,-0.028280542986425516,0.0,0.6507655980528217,0,0.0,0.0
chelsea vs liverpool,liverpool,290,Virgil van Dijk,D,90,6.5,0.0,0,0.0,0.0,60.0,32.4,0.0,1.0,0.0,0.0,0,0,1.0,2.0,54.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,4.409999999999999,1.4449999999999987,0.29387923904052937,-0.09999999999999998,0.36558191256097017,chelsea,0.28124847954069965,0,9.0,0.09999999999999998,0.4868931569317025,0,0,0.012630759499829725,-0.19999999999999996,-0.12131124437073232,0,0.0,0.0
crystal palace vs liverpool,liverpool,290,Virgil van Dijk,D,90,7.5,0.0,0,0.0,0.0,105.0,100.8,1.0,1.0,1.0,2.0,1,0,6.0,7.0,96.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,1,1.0,1.0,1.0,0.14285714285714285,7.3999999999999995,0.0,0.0,0.0,4.4399999999999995,0.7299999999999994,0.3314236364520995,-0.20000000000000007,0.6541072022309846,crystal palace,0.37310449407223606,1,10.0,0.4,0.20679017317760773,0,0,-0.04168085762013657,-0.6000000000000001,0.4473170290533769,0,0.0,0.0
liverpool vs arsenal,liverpool,290,Virgil van Dijk,D,90,7.9,0.0,0,0.0,0.0,81.0,59.1,0.0,1.0,0.0,1.0,0,0,2.0,3.0,73.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,7.525,0.0,0.0,0.0,4.515,0.5491666666666666,0.23858101277456112,-0.17499999999999993,0.418344674823281,arsenal,0.41022044808861086,2,10.0,0.45999999999999996,0.42118342735995606,0,0,-0.17163943531404974,-0.6349999999999999,-0.0028387525366750377,0,0.0,0.0
liverpool vs bournemouth,liverpool,290,Virgil van Dijk,D,90,7.7,0.0,0,2.0,1.0,74.0,46.6,1.0,2.0,0.0,0.0,0,0,13.0,14.0,63.0,0.5,0.0,0.9285714285714286,0.07142857142857142,0.0,0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,4.44,0.38666666666666677,0.20357733664185276,0.20000000000000007,0.47328045432869903,bournemouth,0.40791287565481116,2,10.0,0.08000000000000007,0.32899024175202185,0,0,-0.2043355390129584,0.12,0.14429021257667718,0,0.0,0.0
liverpool vs everton,liverpool,290,Virgil van Dijk,D,90,6.6,0.0,0,0.0,0.0,67.0,40.9,0.0,2.0,0.0,0.0,0,0,3.0,5.0,61.0,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.0,0.0,7.425,0.0,0.0,0.0,4.455,0.3291666666666668,0.4655362558588365,0.30000000000000004,0.44902034889882786,everton,0.44257355547678134,3,10.0,-0.24,0.3238212599298418,0,0,0.022962700382055168,0.54,0.12519908896898607,0,0.0,0.0
liverpool vs manchester united,liverpool,290,Virgil van Dijk,D,90,7.2,0.0,0,2.0,1.0,63.0,37.2,1.0,2.0,0.0,0.0,0,0,7.0,9.0,59.0,0.5,0.0,0.7777777777777778,0.1111111111111111,0.0,0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,4.409999999999999,0.33666666666666667,0.22793957598711426,0.42000000000000004,0.5161377578057105,manchester united,0.6465236218556902,2,14.0,0.0,0.2530817090461715,0,0,-0.418584045868576,0.42000000000000004,0.263056048759539,0,0.0,0.0
newcastle vs liverpool,liverpool,290,Virgil van Dijk,D,90,6.9,0.0,0,0.0,0.0,62.0,33.5,0.0,0.0,0.0,1.0,0,0,6.0,11.0,54.0,0.0,0.0,0.5454545454545454,0.0,0.0,0,0.0,0.0,0.0,0.0,7.1000000000000005,0.0,0.0,0.0,4.26,0.21999999999999953,0.7450213145002228,0.6200000000000001,0.3733630390692584,newcastle,0.8518403639371384,3,17.0,-0.07999999999999996,0.2732196679355099,0,0,-0.10681904943691556,0.7000000000000001,0.1001433711337485,0,0.0,0.0
brentford vs aston villa,brentford,292,Jordan Henderson,M,69,6.6,0.0,0,0.0,0.0,18.0,2.2,2.0,1.0,1.0,1.0,0,0,3.0,6.0,12.0,0.0,0.0,0.5,0.3333333333333333,0.0,0,0.0,1.3043478260869565,0.0,0.16666666666666666,6.6,0.0,0.0,0.0,3.9599999999999995,0.0,0.429661312089156,0.2,0.15543979962622237,aston villa,0.35424012885812545,2,9.0,-0.09999999999999998,0.635049550112341,0,0,0.07542118323103053,0.3,-0.47960975048611865,0,0.0,0.0
brentford vs chelsea,brentford,292,Jordan Henderson,M,90,7.3,0.0,1,0.0,0.0,31.0,7.4,3.0,0.0,1.0,0.0,0,0,3.0,4.0,24.0,0.0,0.0,0.75,0.75,1.0,0,0.0,1.0,0.0,0.25,6.949999999999999,0.0,0.5,0.5,4.369999999999999,0.24500000000000044,0.6179019671305788,0.15000000000000002,0.2868568944881532,chelsea,0.3507769112607822,2,9.0,0.4,0.5809542432399969,0,0,0.26712505586979657,-0.25,-0.2940973487518437,0,0.0,0.0
brentford vs manchester city,brentford,292,Jordan Henderson,M,74,6.5,0.0,0,0.0,0.0,41.0,13.5,0.0,0.0,1.0,1.0,1,0,1.0,4.0,33.0,0.0,0.0,0.25,0.0,0.0,1,1.2162162162162162,1.2162162162162162,1.0,0.25,6.8,0.0,0.3333333333333333,0.3333333333333333,4.213333333333334,0.19000000000000009,0.44287442943356936,-0.20000000000000007,0.2878772742024407,manchester city,0.1796939619520265,2,6.0,-0.09999999999999998,0.6729158276278695,0,0,0.2631804674815429,-0.10000000000000009,-0.3850385534254288,0,0.0,0.0
brentford vs manchester united,brentford,292,Jordan Henderson,M,81,7.0,0.0,1,0.0,0.0,43.0,16.3,1.0,2.0,0.0,0.0,0,0,1.0,1.0,38.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,6.85,0.0,0.5,0.5,4.31,0.13666666666666674,0.6429556106975463,0.07500000000000007,0.3224426097462747,manchester united,0.4117038875103391,2,10.0,-0.09999999999999998,0.37679678959783675,0,0,0.23125172318720716,0.17500000000000004,-0.054354179851562046,0,0.0,0.0
fulham vs brentford,brentford,292,Jordan Henderson,M,74,6.3,0.0,0,0.0,0.0,38.0,10.6,0.0,0.0,0.0,0.0,0,0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7749999999999995,0.0,0.5,0.5,4.265,0.2091666666666666,0.553234996783384,0.09999999999999998,0.450204253243665,fulham,0.5354425144747726,4,11.0,-0.19999999999999996,0.4029189276554253,0,0,0.0177924823086113,0.29999999999999993,0.04728532558823967,0,0.0,0.0
nottingham forest vs brentford,brentford,292,Jordan Henderson,M,22,6.5,0.0,0,0.0,0.0,15.0,1.6,0.0,0.0,1.0,0.0,0,0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.090909090909091,0.0,0.5,6.575,0.0,0.25,0.25,4.045,0.08916666666666646,0.6994911353256374,0.039999999999999925,0.34514059239190126,nottingham forest,0.2031982354563,1,7.0,-0.09999999999999998,0.4181113253290693,0,0,0.49629289986933744,0.1399999999999999,-0.07297073293716805,0,0.0,0.0
sunderland vs brentford,brentford,292,Jordan Henderson,M,71,6.3,0.0,0,0.0,0.0,45.0,15.3,0.0,0.0,1.0,0.0,0,0,0.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.267605633802817,0.0,0.5,6.525,0.0,0.25,0.25,4.015,0.10916666666666631,0.5350575809632883,0.0,0.34108042030439756,sunderland,0.4984639016897083,3,11.0,-0.38,0.3868162935166771,0,0,0.03659367927357998,0.38,-0.045735873212279565,0,0.0,0.0
chelsea vs liverpool,liverpool,293,Curtis Jones,M,34,6.3,0.0,0,1.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,3.78,0.0,0.29387923904052937,-0.09999999999999998,0.36558191256097017,chelsea,0.28124847954069965,0,9.0,0.09999999999999998,0.4868931569317025,0,0,0.012630759499829725,-0.19999999999999996,-0.12131124437073232,0,0.0,0.0
crystal palace vs liverpool,liverpool,293,Curtis Jones,M,25,6.9,0.0,0,1.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.18000000000000058,0.3314236364520995,-0.20000000000000007,0.6541072022309846,crystal palace,0.37310449407223606,1,10.0,0.4,0.20679017317760773,0,0,-0.04168085762013657,-0.6000000000000001,0.4473170290533769,0,0.0,0.0
liverpool vs arsenal,liverpool,293,Curtis Jones,M,29,6.9,0.0,0,0.0,0.0,22.0,4.6,0.0,0.0,0.0,1.0,0,0,1.0,1.0,21.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,4.02,0.12000000000000038,0.23858101277456112,-0.17499999999999993,0.418344674823281,arsenal,0.41022044808861086,2,10.0,0.45999999999999996,0.42118342735995606,0,0,-0.17163943531404974,-0.6349999999999999,-0.0028387525366750377,0,0.0,0.0
liverpool vs bournemouth,liverpool,293,Curtis Jones,M,19,6.9,0.0,0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,9.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,4.05,0.09000000000000029,0.20357733664185276,0.20000000000000007,0.47328045432869903,bournemouth,0.40791287565481116,2,10.0,0.08000000000000007,0.32899024175202185,0,0,-0.2043355390129584,0.12,0.14429021257667718,0,0.0,0.0
liverpool vs everton,liverpool,293,Curtis Jones,M,29,7.3,0.0,0,0.0,0.0,17.0,2.7,2.0,0.0,1.0,0.0,0,0,3.0,6.0,16.0,0.0,0.0,0.5,0.3333333333333333,0.0,0,0.0,3.103448275862069,0.0,0.16666666666666666,7.0,0.0,0.0,0.0,4.2,0.04000000000000009,0.4655362558588365,0.30000000000000004,0.44902034889882786,everton,0.44257355547678134,3,10.0,-0.24,0.3238212599298418,0,0,0.022962700382055168,0.54,0.12519908896898607,0,0.0,0.0
liverpool vs manchester united,liverpool,293,Curtis Jones,M,28,7.9,0.0,0,1.0,1.0,24.0,4.8,0.0,1.0,0.0,1.0,0,0,2.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,4.35,0.22333333333333363,0.22793957598711426,0.42000000000000004,0.5161377578057105,manchester united,0.6465236218556902,2,14.0,0.0,0.2530817090461715,0,0,-0.418584045868576,0.42000000000000004,0.263056048759539,0,0.0,0.0
newcastle vs liverpool,liverpool,293,Curtis Jones,M,89,7.0,0.0,0,0.0,0.0,56.0,28.0,4.0,0.0,0.0,1.0,0,0,7.0,7.0,50.0,0.0,0.0,1.0,0.5714285714285714,0.0,0,0.0,0.0,0.0,0.0,7.275,0.0,0.0,0.0,4.365,0.20250000000000035,0.7450213145002228,0.6200000000000001,0.3733630390692584,newcastle,0.8518403639371384,3,17.0,-0.07999999999999996,0.2732196679355099,0,0,-0.10681904943691556,0.7000000000000001,0.1001433711337485,0,0.0,0.0
bournemouth vs brighton,brighton,296,James Milner,M,66,6.7,0.0,0,0.0,0.0,30.0,6.9,2.0,1.0,2.0,1.0,1,0,3.0,7.0,23.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,1,1.3636363636363638,2.7272727272727275,0.5,0.2857142857142857,6.7,0.0,0.0,0.0,4.02,0.0,0.4773175542406312,-0.7,0.3394131430626657,bournemouth,0.7691421481744062,4,15.0,-0.19999999999999996,0.35160846939852575,0,0,-0.29182459393377497,-0.5,-0.012195326335860068,0,0.0,0.0
brighton vs fulham,brighton,296,James Milner,M,10,6.5,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,3.9599999999999995,0.01999999999999995,0.7886387805742646,-0.55,0.4653912883957515,fulham,0.7388459105726659,3,15.0,-0.29999999999999993,0.3726552138465918,0,0,0.04979287000159871,-0.2500000000000001,0.09273607454915972,0,0.0,0.0
brighton vs manchester city,brighton,296,James Milner,M,30,7.2,1.0,0,1.0,1.0,7.0,0.4,1.0,0.0,0.0,0.0,0,0,2.0,5.0,6.0,1.0,1.0,0.4,0.2,1.0,0,0.0,0.0,0.0,0.0,6.8,0.3333333333333333,0.0,0.3333333333333333,4.213333333333334,0.1300000000000002,0.7560794044665013,-0.23333333333333328,0.2841306599160002,manchester city,0.6410601047697823,2,14.0,-0.09999999999999998,0.5093535332295004,0,0,0.11501929969671909,-0.1333333333333333,-0.22522287331350016,0,0.0,0.0
brighton vs newcastle,brighton,296,James Milner,M,19,6.3,0.0,0,0.0,0.0,4.0,0.1,0.0,0.0,1.0,0.0,0,0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.7368421052631575,0.0,0.25,6.675,0.25,0.0,0.25,4.1049999999999995,0.1491666666666668,0.2831011007189667,0.07500000000000007,0.4676072112215799,newcastle,0.31787634408602156,1,9.0,-0.13333333333333333,0.44232321537985797,0,0,-0.03477524336705484,0.2083333333333334,0.025283995841721918,0,0.0,0.0
