player_id,name,team,position,minutes,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,goals_per_90,assists_per_90,shots_accuracy,pass_accuracy_pct,duel_success_rate,defensive_contrib_per_90,discipline_index
189866,John Nwankwo,Elche,M,90,1.0,0.0,2.0,2.0,61,57.0,2.0,0.0,1.0,1.0,0,0,4.0,10.0,1.0,0.0,1.0,93.443,40.0,2.0,0.25
190485,Samú Costa,Mallorca,M,1529,4.0,0.0,16.0,9.0,705,548.0,36.0,17.0,38.0,41.0,7,0,134.0,261.0,0.235,0.0,0.562,77.73,51.341,3.12,0.971
192032,Iván Romero,Levante,F,1170,4.0,1.0,20.0,8.0,255,187.0,12.0,4.0,16.0,35.0,2,0,83.0,180.0,0.308,0.077,0.4,73.333,46.111,1.231,0.462
192032,Iván Romero,Levante,M,308,0.0,0.0,5.0,2.0,88,66.0,8.0,3.0,7.0,15.0,1,0,35.0,60.0,0.0,0.0,0.4,75.0,58.333,3.214,0.804
195100,Natan,Real Betis,D,1807,0.0,0.0,6.0,1.0,916,801.0,20.0,26.0,13.0,10.0,5,0,84.0,153.0,0.0,0.0,0.167,87.445,54.902,2.291,0.411
195512,Martín Satriano,Getafe,F,346,0.0,0.0,6.0,3.0,89,61.0,3.0,4.0,4.0,5.0,2,0,22.0,57.0,0.0,0.0,0.5,68.539,38.596,1.821,0.78
195923,José Ángel Carmona,Sevilla,D,1588,1.0,1.0,9.0,3.0,792,654.0,44.0,25.0,32.0,30.0,8,0,112.0,204.0,0.057,0.057,0.333,82.576,54.902,3.911,0.907
195923,José Ángel Carmona,Sevilla,M,176,0.0,2.0,1.0,0.0,63,50.0,6.0,1.0,1.0,1.0,1,0,12.0,20.0,0.0,1.023,0.0,79.365,60.0,3.58,0.639
197196,Ramón Martínez,Sevilla,D,100,0.0,0.0,0.0,0.0,64,57.0,0.0,1.0,1.0,1.0,0,0,2.0,6.0,0.0,0.0,,89.062,33.333,0.9,0.225
197513,Thiago Borbas,Oviedo,F,22,0.0,0.0,0.0,0.0,8,3.0,0.0,0.0,2.0,0.0,1,0,3.0,6.0,0.0,0.0,,37.5,50.0,0.0,6.136
199044,Jon Aramburu,Real Sociedad,D,1654,1.0,0.0,12.0,5.0,733,571.0,71.0,23.0,42.0,28.0,7,0,137.0,243.0,0.054,0.0,0.417,77.899,56.379,5.115,0.952
199044,Jon Aramburu,Real Sociedad,M,76,0.0,0.0,0.0,0.0,47,41.0,1.0,3.0,2.0,0.0,0,0,4.0,7.0,0.0,0.0,,87.234,57.143,4.737,0.592
199824,Rubén Sánchez,Espanyol,D,484,0.0,0.0,3.0,0.0,217,168.0,5.0,9.0,5.0,9.0,2,0,32.0,59.0,0.0,0.0,0.0,77.419,54.237,2.603,0.604
237066,Rafa Marín,Villarreal,D,1316,1.0,0.0,3.0,1.0,771,698.0,26.0,14.0,9.0,3.0,1,0,58.0,95.0,0.068,0.0,0.333,90.532,61.053,2.736,0.222
264470,Raúl Moro,Osasuna,M,150,0.0,1.0,0.0,0.0,44,40.0,1.0,0.0,0.0,0.0,0,0,5.0,11.0,0.0,0.6,,90.909,45.455,0.6,0.0
266202,Ilyas Chaira,Oviedo,F,246,0.0,0.0,4.0,1.0,77,71.0,2.0,1.0,4.0,1.0,0,0,5.0,36.0,0.0,0.0,0.25,92.208,13.889,1.098,0.366
266202,Ilyas Chaira,Oviedo,M,1070,2.0,1.0,23.0,15.0,294,243.0,23.0,4.0,28.0,14.0,1,1,62.0,156.0,0.168,0.084,0.652,82.653,39.744,2.271,0.841
266658,Calebe,Alaves,M,14,0.0,0.0,0.0,0.0,10,10.0,0.0,0.0,0.0,1.0,0,0,1.0,2.0,0.0,0.0,,100.0,50.0,0.0,0.0
266658,Calebe Gonçalves,Alaves,M,659,0.0,0.0,2.0,1.0,266,231.0,25.0,6.0,15.0,17.0,2,0,59.0,111.0,0.0,0.0,0.5,86.842,53.153,4.234,0.785
268960,Arsen Zakharyan,Real Sociedad,M,281,0.0,0.0,3.0,1.0,136,109.0,8.0,0.0,3.0,1.0,1,0,10.0,31.0,0.0,0.0,0.333,80.147,32.258,2.562,0.56
269163,Williot Swedberg,Celta Vigo,F,414,1.0,0.0,2.0,1.0,80,65.0,10.0,2.0,8.0,17.0,1,0,29.0,56.0,0.217,0.0,0.5,81.25,51.786,2.609,0.652
269163,Williot Swedberg,Celta Vigo,M,223,2.0,0.0,9.0,7.0,58,41.0,5.0,0.0,8.0,6.0,0,0,16.0,41.0,0.807,0.0,0.778,70.69,39.024,2.018,0.807
271580,Martim Neto,Elche,M,1067,2.0,4.0,10.0,4.0,479,426.0,13.0,2.0,15.0,7.0,1,0,43.0,96.0,0.169,0.337,0.4,88.935,44.792,1.265,0.401
