fixture,team,player_id,name,position,minutes,rating,goals,assists,shots_total,shots_on,passes_total,accurate_passes,tackles,interceptions,fouls_committed,fouls_drawn,yellow_cards,red_cards,duels_won,duels_total,pass_accuracy_%
Osasuna vs Elche,Osasuna,47574,Moi Gómez,M,86,7.3,,0.0,,,39.0,14.4,2.0,,6.0,3.0,0,0,8.0,16.0,37.0
Osasuna vs Elche,Osasuna,181259,Abel Bretones,M,90,6.2,,0.0,1.0,,23.0,4.1,2.0,1.0,1.0,,0,0,3.0,6.0,18.0
Osasuna vs Elche,Osasuna,338751,Victor Muñoz,F,72,7.6,1.0,0.0,2.0,2.0,14.0,1.7,1.0,,,2.0,0,0,3.0,7.0,12.0
Osasuna vs Elche,Osasuna,46746,Ante Budimir,F,80,6.2,,0.0,,,21.0,2.9,1.0,,2.0,,0,0,4.0,12.0,14.0
Osasuna vs Elche,Osasuna,46967,Juan Cruz,D,18,6.2,,0.0,,,1.0,0.0,,,,,0,0,,,1.0
Osasuna vs Elche,Osasuna,37938,Sheraldo Becker,F,18,6.6,,0.0,,,7.0,0.3,,,,1.0,0,0,1.0,3.0,5.0
Osasuna vs Elche,Osasuna,146751,Raúl García de Haro,F,10,6.9,,0.0,1.0,,3.0,0.1,,,,,0,0,2.0,2.0,2.0
Osasuna vs Elche,Osasuna,46667,Kike Barja,F,11,6.5,,0.0,,,1.0,,,,,,0,0,,1.0,
Osasuna vs Elche,Elche,126,Iñaki Peña,G,90,6.2,,0.0,,,63.0,29.6,,,,,0,0,,,47.0
Osasuna vs Elche,Elche,182661,Alvaro Núñez,D,84,6.6,,0.0,,,57.0,30.2,1.0,1.0,,,0,0,1.0,4.0,53.0
Osasuna vs Elche,Elche,8746,Bambo Diaby,D,45,6.3,,0.0,,,25.0,6.0,,,1.0,2.0,0,0,2.0,3.0,24.0
Osasuna vs Elche,Elche,162058,Víctor Chust,D,90,7.7,,0.0,,,71.0,45.4,5.0,1.0,1.0,2.0,1,0,8.0,13.0,64.0
Osasuna vs Elche,Elche,157146,Léo Pétrot,D,90,6.3,,0.0,,,55.0,23.6,4.0,2.0,1.0,1.0,0,0,6.0,9.0,43.0
Osasuna vs Elche,Elche,386859,Hector Fort,D,69,5.9,,0.0,2.0,2.0,31.0,8.1,,2.0,1.0,,0,0,1.0,9.0,26.0
Osasuna vs Elche,Elche,18821,Grady Diangana,M,69,6.3,,0.0,,,22.0,4.0,1.0,,,1.0,0,0,3.0,8.0,18.0
Osasuna vs Elche,Elche,46711,Aleix Febas,M,90,6.6,,0.0,,,63.0,36.5,1.0,,1.0,2.0,0,0,4.0,11.0,58.0
Osasuna vs Elche,Elche,187318,Marc Aguado,M,90,6.9,,0.0,,,75.0,48.8,2.0,,1.0,3.0,0,0,5.0,8.0,65.0
Osasuna vs Elche,Elche,343202,Álvaro Rodriguez,F,90,7.2,,0.0,1.0,1.0,25.0,3.8,,,,4.0,0,0,10.0,18.0,15.0
Osasuna vs Elche,Elche,2063,André Silva,F,55,6.2,,0.0,,,25.0,4.8,,,,2.0,0,0,4.0,13.0,19.0
Osasuna vs Elche,Elche,126640,David Affengruber,D,45,7.2,,0.0,,,38.0,12.9,,1.0,,1.0,0,0,3.0,4.0,34.0
Osasuna vs Elche,Elche,47013,Rafa Mir,F,35,6.3,,0.0,2.0,,13.0,1.4,,,5.0,,0,0,,3.0,11.0
Osasuna vs Elche,Elche,47329,Adrià Pedrosa,D,21,7.3,1.0,0.0,1.0,1.0,7.0,0.5,,,2.0,,1,0,1.0,5.0,7.0
Osasuna vs Elche,Elche,161963,Germán Valera,F,21,6.5,,0.0,,,14.0,1.8,,,,,0,0,,2.0,13.0
Osasuna vs Elche,Elche,46973,Josan,M,13,6.7,,0.0,,,5.0,0.2,,,,,0,0,,,5.0
Oviedo vs Barcelona,Oviedo,46673,Aarón Escandell,G,90,7.3,,0.0,,,18.0,1.4,,,,,0,0,,,8.0
Oviedo vs Barcelona,Oviedo,131548,Lucas Ahijado,D,90,6.7,,0.0,1.0,1.0,20.0,2.6,1.0,,,,0,0,2.0,6.0,13.0
Oviedo vs Barcelona,Oviedo,885,Eric Bailly,D,90,6.7,,0.0,,,21.0,3.8,,2.0,2.0,,1,0,,4.0,18.0
Oviedo vs Barcelona,Oviedo,41970,David Carmo,D,90,6.6,,0.0,1.0,,19.0,2.3,4.0,,,,0,0,7.0,8.0,12.0
Oviedo vs Barcelona,Oviedo,295223,Abdel Rahim,D,90,6.3,,0.0,,,15.0,1.9,3.0,,,,0,0,3.0,4.0,13.0
Oviedo vs Barcelona,Oviedo,20844,Haissem Hassan,M,65,6.6,,0.0,,,11.0,0.7,1.0,,,,0,0,3.0,7.0,6.0
Oviedo vs Barcelona,Oviedo,2922,Leander Dendoncker,M,89,6.9,,0.0,,,18.0,1.4,5.0,,,,0,0,7.0,11.0,8.0
Oviedo vs Barcelona,Oviedo,182486,Alberto Reina,M,76,7.3,1.0,0.0,2.0,2.0,12.0,1.2,2.0,,1.0,,0,0,3.0,7.0,10.0
Oviedo vs Barcelona,Oviedo,266202,Ilyas Chaira,M,75,6.3,,0.0,,,8.0,0.4,2.0,,1.0,,0,0,2.0,6.0,5.0
Oviedo vs Barcelona,Oviedo,1695,Santi Cazorla,F,65,7,,0.0,,,13.0,0.9,3.0,,,1.0,0,0,4.0,8.0,7.0
Oviedo vs Barcelona,Oviedo,2461,Salomón Rondón,F,90,6.3,,0.0,,,17.0,1.7,,1.0,2.0,4.0,0,0,11.0,25.0,10.0
Oviedo vs Barcelona,Oviedo,38699,Luka Ilić,M,25,6.2,,0.0,,,2.0,,1.0,,1.0,,0,0,1.0,2.0,
Oviedo vs Barcelona,Oviedo,3608,Kwasi Sibo,M,25,6.2,,0.0,,,8.0,0.6,,,1.0,,0,0,,2.0,7.0
Oviedo vs Barcelona,Oviedo,184194,Álex Forés,F,15,6.3,,0.0,,,1.0,0.0,,,,,0,0,,,1.0
Oviedo vs Barcelona,Oviedo,2762,Josip Brekalo,M,14,6.9,,0.0,,,6.0,0.1,,,1.0,,0,0,2.0,3.0,2.0
Oviedo vs Barcelona,Barcelona,182718,Joan García,G,90,6.2,,0.0,,,22.0,4.0,,,,,0,0,1.0,1.0,18.0
Oviedo vs Barcelona,Barcelona,619,Eric García,D,90,7.3,1.0,0.0,1.0,1.0,79.0,55.3,1.0,1.0,,,0,0,4.0,8.0,70.0
Oviedo vs Barcelona,Barcelona,101814,Ronald Araújo,D,90,8.3,1.0,0.0,2.0,2.0,72.0,48.2,2.0,,2.0,,0,0,5.0,10.0,67.0
Oviedo vs Barcelona,Barcelona,396623,Pau Cubarsí,D,90,7.3,,0.0,,,97.0,91.2,3.0,1.0,3.0,,0,0,7.0,11.0,94.0
Oviedo vs Barcelona,Barcelona,181701,Gerard Martín,D,73,6.9,,0.0,,,54.0,25.9,3.0,,,,0,0,3.0,4.0,48.0
Oviedo vs Barcelona,Barcelona,329728,Marc Casadó,M,45,6.9,,0.0,,,39.0,13.3,3.0,,,1.0,0,0,5.0,6.0,34.0
Oviedo vs Barcelona,Barcelona,133609,Pedri,M,89,7.9,,0.0,,,111.0,117.7,1.0,1.0,,1.0,0,0,4.0,9.0,106.0
Oviedo vs Barcelona,Barcelona,1496,Raphinha,M,65,6.9,,0.0,2.0,1.0,55.0,26.4,,,,1.0,0,0,1.0,5.0,48.0
Oviedo vs Barcelona,Barcelona,1323,Dani Olmo,M,90,6.3,,0.0,2.0,,65.0,37.7,3.0,2.0,,1.0,0,0,7.0,14.0,58.0
Oviedo vs Barcelona,Barcelona,909,Marcus Rashford,M,89,6.2,,1.0,2.0,2.0,61.0,32.9,,,1.0,,0,0,2.0,8.0,54.0
Oviedo vs Barcelona,Barcelona,931,Ferran Torres,F,90,5.7,,0.0,3.0,2.0,25.0,5.2,,,,2.0,0,0,3.0,7.0,21.0
Oviedo vs Barcelona,Barcelona,538,Frenkie de Jong,M,45,8,,1.0,,,65.0,41.6,2.0,,,1.0,0,0,4.0,5.0,64.0
Oviedo vs Barcelona,Barcelona,521,Robert Lewandowski,F,25,7.2,1.0,0.0,2.0,2.0,9.0,0.6,,,,1.0,0,0,2.0,3.0,7.0
Oviedo vs Barcelona,Barcelona,1257,Jules Koundé,D,17,6.6,,0.0,,,20.0,3.6,,1.0,,2.0,0,0,2.0,4.0,18.0
Girona vs Espanyol,Girona,158,Paulo Gazzaniga,G,90,8,,0.0,,,26.0,5.2,,,,,0,0,,,20.0
Girona vs Espanyol,Girona,162434,Alejandro Francés,D,78,6.6,,0.0,,,56.0,21.3,,,,,0,0,1.0,2.0,38.0
Girona vs Espanyol,Girona,414359,Vitor Reis,D,90,7.3,,0.0,,,65.0,41.6,1.0,,1.0,,0,0,4.0,10.0,64.0
Girona vs Espanyol,Girona,531,Daley Blind,D,90,7.7,,0.0,,,86.0,68.8,1.0,3.0,,,0,0,3.0,4.0,80.0
Girona vs Espanyol,Girona,313025,Hugo Rincón,M,69,7.3,,0.0,,,31.0,9.3,2.0,,,2.0,0,0,5.0,10.0,30.0
Girona vs Espanyol,Girona,1700,Iván Martín,M,90,7.2,,0.0,1.0,1.0,69.0,42.1,,1.0,1.0,2.0,0,0,5.0,8.0,61.0
Girona vs Espanyol,Girona,20,Axel Witsel,M,86,7.2,,0.0,,,49.0,21.6,,,,2.0,0,0,4.0,5.0,44.0
Girona vs Espanyol,Girona,129678,Azzedine Ounahi,M,90,7.3,,0.0,2.0,1.0,43.0,16.8,,3.0,1.0,2.0,0,0,6.0,13.0,39.0
Girona vs Espanyol,Girona,47547,Álex Moreno,M,90,7,,0.0,2.0,,36.0,9.4,,,2.0,2.0,0,0,8.0,12.0,26.0
Girona vs Espanyol,Girona,47520,Portu,F,69,6.3,,0.0,,,14.0,1.5,1.0,,3.0,,0,0,1.0,7.0,11.0
Girona vs Espanyol,Girona,161670,Vladyslav Vanat,F,78,6.9,,0.0,1.0,1.0,15.0,1.9,1.0,1.0,,,0,0,2.0,6.0,13.0
Girona vs Espanyol,Girona,2061,Bryan Gil,F,21,6.7,,0.0,,,10.0,0.8,,,,,0,0,2.0,5.0,8.0
Girona vs Espanyol,Girona,281795,Yáser Asprilla,M,21,6.5,,0.0,1.0,,8.0,0.6,,,1.0,,0,0,,3.0,7.0
Girona vs Espanyol,Girona,283668,Arnau Martínez,D,12,6.9,,0.0,,,11.0,1.2,,,,,0,0,,,11.0
Girona vs Espanyol,Girona,2617,Cristhian Stuani,F,12,6.5,,0.0,,,,,,,,,0,0,1.0,2.0,
Girona vs Espanyol,Girona,306727,Jhon Solís,M,8,6.7,,0.0,,,3.0,0.1,,,,,0,0,1.0,2.0,3.0
Girona vs Espanyol,Espanyol,2813,Marko Dmitrović,G,90,8.3,,0.0,,,24.0,3.4,,,,,0,0,,,14.0
Girona vs Espanyol,Espanyol,286601,Omar El Hilali,D,90,7.7,,0.0,,,42.0,13.9,2.0,3.0,2.0,2.0,1,0,5.0,8.0,33.0
Girona vs Espanyol,Espanyol,47478,Fernando Calero,D,90,8.3,,0.0,1.0,,49.0,20.6,1.0,2.0,,,0,0,3.0,5.0,42.0
Girona vs Espanyol,Espanyol,282054,Clemens Riedel,D,90,7.2,,0.0,2.0,1.0,42.0,16.4,,1.0,,,0,0,2.0,3.0,39.0
Girona vs Espanyol,Espanyol,184420,Carlos Romero,D,90,7.7,,0.0,1.0,,30.0,7.5,4.0,,2.0,,0,0,6.0,8.0,25.0
Girona vs Espanyol,Espanyol,273732,Tyrhys Dolan,M,65,7.3,,0.0,2.0,2.0,16.0,2.2,3.0,,1.0,2.0,0,0,7.0,12.0,14.0
Girona vs Espanyol,Espanyol,127426,Pol Lozano,M,87,6,,0.0,,,32.0,9.3,1.0,2.0,4.0,,0,0,1.0,13.0,29.0
Girona vs Espanyol,Espanyol,183699,Urko González,M,65,7,,0.0,,,31.0,7.8,1.0,1.0,,1.0,0,0,3.0,4.0,25.0
Girona vs Espanyol,Espanyol,47398,Pere Milla,M,86,6.9,,0.0,5.0,,18.0,2.2,3.0,2.0,,2.0,0,0,8.0,14.0,12.0
Girona vs Espanyol,Espanyol,47349,Javi Puado,F,75,6.7,,0.0,1.0,1.0,17.0,2.9,,,1.0,,0,0,,3.0,17.0
Girona vs Espanyol,Espanyol,312990,Roberto Fernández,F,90,6.3,,0.0,2.0,1.0,13.0,1.3,,,,1.0,0,0,4.0,7.0,10.0
Girona vs Espanyol,Espanyol,46799,Edu Expósito,M,25,7,,0.0,,,8.0,0.6,3.0,,,,0,0,3.0,5.0,7.0
Girona vs Espanyol,Espanyol,48555,Charles Pickel,M,25,6.7,,0.0,,,10.0,0.8,,,1.0,,0,0,1.0,3.0,8.0
Girona vs Espanyol,Espanyol,182674,Jofre Carreras,F,15,6.9,,0.0,,,1.0,,1.0,,,1.0,0,0,2.0,2.0,
Girona vs Espanyol,Espanyol,47396,Kike García,F,8,6.3,,0.0,,,3.0,0.1,,,,,0,0,,1.0,3.0
Girona vs Espanyol,Espanyol,187987,Ramón Terrats,M,3,,,0.0,1.0,,2.0,0.0,1.0,,,,0,0,1.0,1.0,1.0
Getafe vs Levante,Getafe,47247,David Soria,G,90,6.9,,0.0,,,31.0,5.0,,,,1.0,0,0,1.0,1.0,16.0
Getafe vs Levante,Getafe,119742,Juan Iglesias,D,90,7.7,1.0,0.0,1.0,1.0,28.0,3.9,2.0,,,2.0,0,0,6.0,10.0,14.0
Getafe vs Levante,Getafe,47250,Djené,D,40,5.9,,0.0,,,13.0,1.2,,,1.0,,1,0,1.0,3.0,9.0
Getafe vs Levante,Getafe,46795,Domingos Duarte,D,45,6.3,,0.0,,,19.0,3.0,,2.0,1.0,,1,0,4.0,7.0,16.0
Getafe vs Levante,Getafe,46813,Abdelkabir Abqar,D,90,7.5,,1.0,,,29.0,6.7,4.0,1.0,1.0,4.0,1,0,10.0,15.0,23.0
Getafe vs Levante,Getafe,471478,Davinchi,D,90,6.3,,0.0,1.0,,33.0,5.9,3.0,1.0,4.0,,0,0,8.0,16.0,18.0
Getafe vs Levante,Getafe,343205,Mario Martín,M,40,6.3,,0.0,,,10.0,0.9,1.0,,,,0,0,2.0,5.0,9.0
Getafe vs Levante,Getafe,47085,Luis Milla,M,90,6.9,,0.0,,,45.0,13.5,1.0,1.0,,1.0,0,0,6.0,10.0,30.0
Getafe vs Levante,Getafe,47258,Mauro Arambarri,M,90,6.7,,0.0,1.0,,24.0,3.8,3.0,,2.0,3.0,0,0,10.0,17.0,16.0
Getafe vs Levante,Getafe,46860,Javier Muñoz,F,77,6.2,,0.0,3.0,1.0,20.0,2.6,,,,1.0,0,0,1.0,4.0,13.0
Getafe vs Levante,Getafe,47472,Borja Mayoral,F,77,6.7,,0.0,,,13.0,1.3,,,,,0,0,3.0,7.0,10.0
